state_code,state_name,district_code,district_name
"18","MAHARASHTRA","1811","SATARA"
"18","MAHARASHTRA","1812","SANGLI"
"18","MAHARASHTRA","1814","KOLHAPUR"
"18","MAHARASHTRA","1821","LATUR"
"18","MAHARASHTRA","1827","NAGPUR"
"18","MAHARASHTRA","1829","CHANDRAPUR"
"18","MAHARASHTRA","1830","GADCHIROLI"
"20","MANIPUR","2001","SENAPATI"
"20","MANIPUR","2003","CHURACHANDPUR"
"20","MANIPUR","2004","CHANDEL"
"20","MANIPUR","2015","PHERZAWL"
"21","MEGHALAYA","2103","WEST KHASI HILLS"
"21","MEGHALAYA","2105","WEST GARO HILLS"
"21","MEGHALAYA","2107","RI BHOI"
"21","MEGHALAYA","2109","NORTH GARO HILLS"
"22","MIZORAM","2207","SERCHHIP"
"22","MIZORAM","2210","KHAWZAWL"
"24","ODISHA","2423","KHORDHA"
"26","PUNJAB","2602","AMRITSAR"
"26","PUNJAB","2603","FEROZEPUR"
"26","PUNJAB","2611","BHATINDA"
"26","PUNJAB","2621","BARNALA"
"27","RAJASTHAN","2701","SRI GANGANAGAR"
"27","RAJASTHAN","2709","KARAULI"
"27","RAJASTHAN","2718","JALORE"
"27","RAJASTHAN","2721","AJMER"
"27","RAJASTHAN","2722","TONK"
"27","RAJASTHAN","2732","JHALAWAR"
"28","SIKKIM","2801","Mangan District"
"28","SIKKIM","2803","Namchi District"
"28","SIKKIM","2805","SORENG"
"29","TAMIL NADU","2901","KANCHIPURAM"
"01","ANDAMAN AND NICOBAR","0102","NICOBARS"
"02","ANDHRA PRADESH","0201","SRIKAKULAM"
"02","ANDHRA PRADESH","0207","GUNTUR"
"02","ANDHRA PRADESH","0208","PRAKASAM"
"04","ASSAM","0405","BARPETA"
"04","ASSAM","0408","DARRANG"
"04","ASSAM","0412","Morigaon"
"04","ASSAM","0418","TINSUKIA"
"04","ASSAM","0420","Dima Hasao"
"04","ASSAM","0425","CHIRANG"
"04","ASSAM","0426","KAMRUP (METRO)"
"04","ASSAM","0428","Biswanath"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0506","JEHANABAD"
"05","BIHAR","0507","GAYA"
"05","BIHAR","0508","NAWADA"
"05","BIHAR","0511","GOPALGANJ"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0524","KATIHAR"
"05","BIHAR","0541","ARARIA"
"05","BIHAR","0547","Sheikhpura"
"05","BIHAR","0548","BUXAR"
"05","BIHAR","0550","JAMUI"
"07","DN HAVELI AND DD","0701","DADRA AND NAGAR HAVELI"
"11","GUJARAT","1110","MAHESANA"
"11","GUJARAT","1116","BHARUCH"
"11","GUJARAT","1118","VALSAD"
"11","GUJARAT","1128","Botad"
"11","GUJARAT","1130","ARVALLI"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1209","FARIDABAD"
"12","HARYANA","1212","MAHENDRAGARH"
"12","HARYANA","1213","BHIWANI"
"12","HARYANA","1214","JIND"
"12","HARYANA","1215","HISAR"
"13","HIMACHAL PRADESH","1301","BILASPUR"
"13","HIMACHAL PRADESH","1302","CHAMBA"
"13","HIMACHAL PRADESH","1303","HAMIRPUR"
"13","HIMACHAL PRADESH","1306","KULLU"
"13","HIMACHAL PRADESH","1310","SIRMAUR"
"14","JAMMU AND KASHMIR","1403","SRINAGAR"
"14","JAMMU AND KASHMIR","1405","PULWAMA"
"14","JAMMU AND KASHMIR","1410","UDHAMPUR"
"14","JAMMU AND KASHMIR","1414","KATHUA"
"15","KARNATAKA","1502","BENGALURU"
"15","KARNATAKA","1514","GADAG"
"15","KARNATAKA","1522","MYSURU"
"15","KARNATAKA","1530","Yadgir"
"02","ANDHRA PRADESH","0201","SRIKAKULAM"
"02","ANDHRA PRADESH","0209","NELLORE"
"02","ANDHRA PRADESH","0210","CHITTOOR"
"02","ANDHRA PRADESH","0213","KURNOOL"
"03","ARUNACHAL PRADESH","0301","TAWANG"
"03","ARUNACHAL PRADESH","0312","PAPUM PARE"
"03","ARUNACHAL PRADESH","0317","ANJAW"
"03","ARUNACHAL PRADESH","0319","KRA-DAADI"
"03","ARUNACHAL PRADESH","0323","PAKKE KESSANG"
"03","ARUNACHAL PRADESH","0324","LEPARADA"
"04","ASSAM","0406","NALBARI"
"04","ASSAM","0412","Morigaon"
"04","ASSAM","0417","DIBRUGARH"
"04","ASSAM","0420","Dima Hasao"
"04","ASSAM","0424","BAKSA"
"04","ASSAM","0428","Biswanath"
"04","ASSAM","0429","HOJAI"
"04","ASSAM","0431","SOUTH SALMARA-MANKACHAR"
"04","ASSAM","0434","WEST KARBI ANGLONG"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0505","AURANAGABAD"
"05","BIHAR","0508","NAWADA"
"05","BIHAR","0509","SARAN"
"05","BIHAR","0515","MUZAFFARPUR"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0542","KISHANGANJ"
"05","BIHAR","0550","JAMUI"
"07","DN HAVELI AND DD","0701","DADRA AND NAGAR HAVELI"
"11","GUJARAT","1103","SURENDRANAGAR"
"11","GUJARAT","1108","BANAS KANTHA"
"11","GUJARAT","1110","MAHESANA"
"11","GUJARAT","1120","PATAN"
"11","GUJARAT","1121","PORBANDAR"
"11","GUJARAT","1126","TAPI"
"11","GUJARAT","1128","Botad"
"11","GUJARAT","1132","DEVBHUMI DWARKA"
"12","HARYANA","1202","YAMUNANAGAR"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1215","HISAR"
"12","HARYANA","1218","FATEHABAD"
"13","HIMACHAL PRADESH","1302","CHAMBA"
"13","HIMACHAL PRADESH","1303","HAMIRPUR"
"13","HIMACHAL PRADESH","1304","KANGRA"
"13","HIMACHAL PRADESH","1305","KINNAUR"
"13","HIMACHAL PRADESH","1306","KULLU"
"13","HIMACHAL PRADESH","1307","LAHUL AND SPITI"
"13","HIMACHAL PRADESH","1312","UNA"
"14","JAMMU AND KASHMIR","1401","KUPWARA"
"14","JAMMU AND KASHMIR","1403","SRINAGAR"
"15","KARNATAKA","1502","BENGALURU"
"15","KARNATAKA","1511","DAKSHINA KANNADA"
"15","KARNATAKA","1512","DAVANAGERE"
"15","KARNATAKA","1517","HAVERI"
"15","KARNATAKA","1518","KODAGU"
"15","KARNATAKA","1519","KOLAR"
"15","KARNATAKA","1520","KOPPAL"
"15","KARNATAKA","1528","CHIKKABALLAPURA"
"15","KARNATAKA","1529","RAMANAGARA"
"16","KERALA","1603","WAYANAD"
"16","KERALA","1610","KOTTAYAM"
"17","MADHYA PRADESH","1704","DATIA"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1706","GUNA"
"17","MADHYA PRADESH","1707","TIKAMGARH"
"17","MADHYA PRADESH","1714","SHAHDOL"
"17","MADHYA PRADESH","1719","SHAJAPUR"
"17","MADHYA PRADESH","1735","MANDLA"
"17","MADHYA PRADESH","1737","SEONI"
"17","MADHYA PRADESH","1740","UMARIA"
"17","MADHYA PRADESH","1747","BURHANPUR"
"18","MAHARASHTRA","1804","RATNAGIRI"
"18","MAHARASHTRA","1808","JALGAON"
"18","MAHARASHTRA","1810","PUNE"
"18","MAHARASHTRA","1812","SANGLI"
"18","MAHARASHTRA","1818","BEED"
"18","MAHARASHTRA","1833","GONDIA"
"20","MANIPUR","2005","THOUBAL"
"20","MANIPUR","2007","IMPHAL WEST"
"21","MEGHALAYA","2102","EAST KHASI HILLS"
"21","MEGHALAYA","2108","East Jaintia Hills"
"22","MIZORAM","2205","KOLASIB"
"23","NAGALAND","2303","ZUNHEBOTO"
"23","NAGALAND","2307","MON"
"23","NAGALAND","2310","LONGLENG"
"24","ODISHA","2407","DHENKANAL"
"24","ODISHA","2409","BOLANGIR"
"24","ODISHA","2416","DEOGARH"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2419","JAGATSINGHAPUR"
"24","ODISHA","2424","GAJAPATI"
"24","ODISHA","2430","NABARANGAPUR"
"26","PUNJAB","2601","GURDASPUR"
"26","PUNJAB","2610","SANGRUR"
"26","PUNJAB","2617","MANSA"
"26","PUNJAB","2620","TARN TARAN"
"26","PUNJAB","2621","BARNALA"
"26","PUNJAB","2622","Pathankot"
"26","PUNJAB","2624","MALERKOTLA"
"15","KARNATAKA","1531","VIJAYANAGARA"
"16","KERALA","1611","ALAPPUZHA"
"16","KERALA","1612","PATHANAMTHITTA"
"16","KERALA","1613","KOLLAM"
"17","MADHYA PRADESH","1712","SATNA"
"17","MADHYA PRADESH","1713","REWA"
"17","MADHYA PRADESH","1716","MANDSAUR"
"17","MADHYA PRADESH","1723","INDORE"
"17","MADHYA PRADESH","1725","KHANDWA"
"17","MADHYA PRADESH","1728","BHOPAL"
"17","MADHYA PRADESH","1731","BETUL"
"17","MADHYA PRADESH","1740","UMARIA"
"17","MADHYA PRADESH","1743","HARDA"
"17","MADHYA PRADESH","1744","KATNI"
"17","MADHYA PRADESH","1746","ANUPPUR"
"17","MADHYA PRADESH","1751","AGAR-MALWA"
"18","MAHARASHTRA","1802","THANE"
"18","MAHARASHTRA","1812","SANGLI"
"18","MAHARASHTRA","1814","KOLHAPUR"
"18","MAHARASHTRA","1818","BEED"
"18","MAHARASHTRA","1822","BULDHANA"
"18","MAHARASHTRA","1835","PALGHAR"
"20","MANIPUR","2013","KAMJONG"
"21","MEGHALAYA","2106","SOUTH GARO HILLS"
"21","MEGHALAYA","2108","East Jaintia Hills"
"21","MEGHALAYA","2112","EASTERN WEST KHASI HILLS"
"22","MIZORAM","2201","AIZAWL"
"22","MIZORAM","2204","MAMIT"
"22","MIZORAM","2208","LAWNGTLAI"
"22","MIZORAM","2210","KHAWZAWL"
"22","MIZORAM","2211","SAITUAL"
"23","NAGALAND","2307","MON"
"23","NAGALAND","2311","PEREN"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2411","KORAPUT"
"24","ODISHA","2415","JHARSUGUDA"
"24","ODISHA","2417","BHADRAK"
"24","ODISHA","2423","KHORDHA"
"24","ODISHA","2429","RAYAGADA"
"24","ODISHA","2430","NABARANGAPUR"
"25","PUDUCHERRY","2501","PONDICHERRY"
"26","PUNJAB","2624","MALERKOTLA"
"27","RAJASTHAN","2706","ALWAR"
"27","RAJASTHAN","2708","DHOLPUR"
"27","RAJASTHAN","2709","KARAULI"
"27","RAJASTHAN","2711","DAUSA"
"27","RAJASTHAN","2714","NAGAUR"
"27","RAJASTHAN","2715","JODHPUR"
"27","RAJASTHAN","2724","BHILWARA"
"27","RAJASTHAN","2729","CHITTORGARH"
"28","SIKKIM","2803","Namchi District"
"28","SIKKIM","2804","Gyalshing District"
"29","TAMIL NADU","2902","TIRUVALLUR"
"29","TAMIL NADU","2908","NAMAKKAL"
"29","TAMIL NADU","2912","THE NILGIRIS"
"29","TAMIL NADU","2916","TIRUCHIRAPPALLI"
"29","TAMIL NADU","2923","RAMANATHAPURAM"
"29","TAMIL NADU","2932","TIRUPPUR"
"31","UTTAR PRADESH","3109","BIJNOR"
"31","UTTAR PRADESH","3114","MUZAFFARNAGAR"
"31","UTTAR PRADESH","3119","MATHURA"
"31","UTTAR PRADESH","3124","BUDAUN"
"31","UTTAR PRADESH","3129","SITAPUR"
"31","UTTAR PRADESH","3131","UNNAO"
"31","UTTAR PRADESH","3137","KANPUR NAGAR"
"31","UTTAR PRADESH","3143","FATEHPUR"
"31","UTTAR PRADESH","3146","BAHRAICH"
"31","UTTAR PRADESH","3149","AYODHYA"
"31","UTTAR PRADESH","3155","DEORIA"
"31","UTTAR PRADESH","3156","MAU"
"31","UTTAR PRADESH","3157","AZAMGARH"
"31","UTTAR PRADESH","3163","SONBHADRA"
"31","UTTAR PRADESH","3164","GAUTAM BUDDHA NAGAR"
"31","UTTAR PRADESH","3167","AMROHA"
"31","UTTAR PRADESH","3172","KUSHI NAGAR"
"31","UTTAR PRADESH","3174","SANT KABEER NAGAR"
"31","UTTAR PRADESH","3180","KASHGANJ"
"31","UTTAR PRADESH","3181","AMETHI"
"32","WEST BENGAL","3214","PURULIA"
"32","WEST BENGAL","3215","24 PARGANAS (NORTH)"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3317","BIJAPUR"
"33","CHHATTISGARH","3327","BALRAMPUR"
"34","JHARKHAND","3403","GUMLA"
"34","JHARKHAND","3404","SIMDEGA"
"34","JHARKHAND","3413","SAHEBGANJ"
"34","JHARKHAND","3414","PAKUR"
"34","JHARKHAND","3418","KODERMA"
"34","JHARKHAND","3420","BOKARO"
"35","UTTARAKHAND","3503","HARIDWAR"
"35","UTTARAKHAND","3506","RUDRA PRAYAG"
"36","TELANGANA","3619","Adilabad"
"36","TELANGANA","3625","Hanumakonda"
"36","TELANGANA","3636","Nirmal"
"36","TELANGANA","3637","Peddapalli"
"36","TELANGANA","3640","Siddipet"
"36","TELANGANA","3641","Rajanna Sirsilla"
"37","LADAKH","3707","LEH (LADAKH)"
"37","LADAKH","3708","KARGIL"
"31","UTTAR PRADESH","3179","MAHOBA"
"31","UTTAR PRADESH","3181","AMETHI"
"31","UTTAR PRADESH","3183","SHAMLI"
"31","UTTAR PRADESH","3184","SAMBHAL"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3207","JALPAIGURI"
"32","WEST BENGAL","3209","MALDAH"
"32","WEST BENGAL","3211","PURBA MEDINIPUR"
"32","WEST BENGAL","3213","BANKURA"
"32","WEST BENGAL","3214","PURULIA"
"32","WEST BENGAL","3220","ALIPURDUAR"
"32","WEST BENGAL","3225","PURBA BARDHAMAN"
"33","CHHATTISGARH","3303","DURG"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3315","MAHASAMUND"
"33","CHHATTISGARH","3323","KONDAGAON"
"33","CHHATTISGARH","3326","SURAJPUR"
"33","CHHATTISGARH","3329","SAKTI"
"33","CHHATTISGARH","3333","MANENDRAGARH CHIRMIRI BHARATPUR"
"35","UTTARAKHAND","3503","HARIDWAR"
"35","UTTARAKHAND","3508","NAINITAL"
"35","UTTARAKHAND","3509","UDAM SINGH NAGAR"
"35","UTTARAKHAND","3511","PITHORAGARH"
"36","TELANGANA","3618","Nizamabad"
"36","TELANGANA","3620","Karimnagar"
"36","TELANGANA","3624","Jogulamba Gadwal"
"36","TELANGANA","3628","Jayashanker Bhopalapally"
"36","TELANGANA","3635","Nagarkurnool"
"36","TELANGANA","3637","Peddapalli"
"36","TELANGANA","3646","Narayanpet"
"01","ANDAMAN AND NICOBAR","0101","SOUTH ANDAMAN"
"02","ANDHRA PRADESH","0202","VIZIANAGARAM"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0206","KRISHNA"
"02","ANDHRA PRADESH","0220","PALNADU"
"02","ANDHRA PRADESH","0222","SRI SATHYA SAI"
"03","ARUNACHAL PRADESH","0303","EAST KAMENG"
"03","ARUNACHAL PRADESH","0304","LOWER SUBANSIRI"
"03","ARUNACHAL PRADESH","0307","EAST SIANG"
"03","ARUNACHAL PRADESH","0309","LOHIT"
"03","ARUNACHAL PRADESH","0314","LOWER DIBANG VALLEY"
"04","ASSAM","0417","DIBRUGARH"
"04","ASSAM","0419","KARBI ANGLONG"
"04","ASSAM","0421","KARIMGANJ"
"04","ASSAM","0426","KAMRUP (METRO)"
"04","ASSAM","0428","Biswanath"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0504","ROHTAS"
"05","BIHAR","0515","MUZAFFARPUR"
"05","BIHAR","0517","BEGUSARAI"
"05","BIHAR","0526","MUNGER"
"05","BIHAR","0549","KAIMUR (BHABUA)"
"10","GOA","1001","NORTH GOA"
"11","GUJARAT","1102","RAJKOT"
"11","GUJARAT","1108","BANAS KANTHA"
"11","GUJARAT","1113","KHEDA"
"11","GUJARAT","1118","VALSAD"
"11","GUJARAT","1119","DANG"
"11","GUJARAT","1123","DOHAD"
"11","GUJARAT","1124","NARMADA"
"11","GUJARAT","1125","NAVSARI"
"11","GUJARAT","1129","Chhotaudepur"
"11","GUJARAT","1131","GIR SOMNATH"
"12","HARYANA","1204","KAITHAL"
"12","HARYANA","1206","PANIPAT"
"12","HARYANA","1208","ROHTAK"
"12","HARYANA","1210","GURUGRAM"
"12","HARYANA","1212","MAHENDRAGARH"
"12","HARYANA","1219","MEWAT"
"12","HARYANA","1220","JHAJJAR"
"13","HIMACHAL PRADESH","1305","KINNAUR"
"13","HIMACHAL PRADESH","1306","KULLU"
"13","HIMACHAL PRADESH","1308","MANDI"
"13","HIMACHAL PRADESH","1311","SOLAN"
"14","JAMMU AND KASHMIR","1417","REASI"
"14","JAMMU AND KASHMIR","1422","SHOPIAN"
"15","KARNATAKA","1511","DAKSHINA KANNADA"
"15","KARNATAKA","1513","DHARWAR"
"15","KARNATAKA","1527","UTTARA KANNADA"
"15","KARNATAKA","1529","RAMANAGARA"
"15","KARNATAKA","1530","Yadgir"
"16","KERALA","1601","KASARGOD"
"16","KERALA","1602","KANNUR"
"16","KERALA","1604","KOZHIKODE"
"16","KERALA","1605","MALAPPURAM"
"16","KERALA","1607","THRISSUR"
"16","KERALA","1608","ERNAKULAM"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1707","TIKAMGARH"
"17","MADHYA PRADESH","1708","CHHATARPUR"
"17","MADHYA PRADESH","1712","SATNA"
"17","MADHYA PRADESH","1719","SHAJAPUR"
"17","MADHYA PRADESH","1723","INDORE"
"17","MADHYA PRADESH","1728","BHOPAL"
"17","MADHYA PRADESH","1731","BETUL"
"17","MADHYA PRADESH","1733","JABALPUR"
"17","MADHYA PRADESH","1734","NARSINGHPUR"
"17","MADHYA PRADESH","1736","CHHINDWARA"
"17","MADHYA PRADESH","1739","SHEOPUR"
"17","MADHYA PRADESH","1742","BARWANI"
"17","MADHYA PRADESH","1747","BURHANPUR"
"17","MADHYA PRADESH","1750","SINGRAULI"
"17","MADHYA PRADESH","1752","NIWARI"
"18","MAHARASHTRA","1810","PUNE"
"18","MAHARASHTRA","1820","Dharashiv"
"18","MAHARASHTRA","1824","AMRAVATI"
"18","MAHARASHTRA","1828","BHANDARA"
"18","MAHARASHTRA","1834","HINGOLI"
"20","MANIPUR","2001","SENAPATI"
"20","MANIPUR","2008","UKHRUL"
"20","MANIPUR","2016","TENGNOUPAL"
"21","MEGHALAYA","2110","SOUTH WEST GARO HILLS"
"22","MIZORAM","2204","MAMIT"
"23","NAGALAND","2302","PHEK"
"23","NAGALAND","2308","DIMAPUR"
"23","NAGALAND","2309","KIPHIRE"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2406","CUTTACK"
"24","ODISHA","2413","PURI"
"24","ODISHA","2415","JHARSUGUDA"
"24","ODISHA","2417","BHADRAK"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2422","NAYAGARH"
"24","ODISHA","2427","SONEPUR"
"24","ODISHA","2428","NUAPADA"
"24","ODISHA","2429","RAYAGADA"
"25","PUDUCHERRY","2501","PONDICHERRY"
"26","PUNJAB","2605","JALANDHAR"
"26","PUNJAB","2611","BHATINDA"
"26","PUNJAB","2616","MUKATSAR"
"26","PUNJAB","2623","Fazilka"
"27","RAJASTHAN","2709","KARAULI"
"27","RAJASTHAN","2711","DAUSA"
"27","RAJASTHAN","2713","SIKAR"
"27","RAJASTHAN","2718","JALORE"
"27","RAJASTHAN","2731","BARAN"
"27","RAJASTHAN","2732","JHALAWAR"
"28","SIKKIM","2804","Gyalshing District"
"29","TAMIL NADU","2906","TIRUVANNAMALAI"
"29","TAMIL NADU","2909","DHARMAPURI"
"29","TAMIL NADU","2910","ERODE"
"29","TAMIL NADU","2912","THE NILGIRIS"
"29","TAMIL NADU","2923","RAMANATHAPURAM"
"29","TAMIL NADU","2926","TIRUNELVELI"
"29","TAMIL NADU","2931","ARIYALUR"
"29","TAMIL NADU","2937","KALLAKURICHI"
"30","TRIPURA","3002","SOUTH TRIPURA"
"30","TRIPURA","3004","DHALAI"
"31","UTTAR PRADESH","3119","MATHURA"
"31","UTTAR PRADESH","3120","AGRA"
"31","UTTAR PRADESH","3135","ETAWAH"
"31","UTTAR PRADESH","3136","KANPUR DEHAT"
"31","UTTAR PRADESH","3153","BASTI"
"31","UTTAR PRADESH","3154","GORAKHPUR"
"31","UTTAR PRADESH","3159","BALLIA"
"31","UTTAR PRADESH","3162","MIRZAPUR"
"31","UTTAR PRADESH","3166","HATHRAS"
"31","UTTAR PRADESH","3167","AMROHA"
"31","UTTAR PRADESH","3169","AURAIYA"
"31","UTTAR PRADESH","3171","CHANDAULI"
"31","UTTAR PRADESH","3181","AMETHI"
"31","UTTAR PRADESH","3182","HAPUR"
"32","WEST BENGAL","3201","NADIA"
"32","WEST BENGAL","3205","HOWRAH"
"32","WEST BENGAL","3206","HOOGHLY"
"33","CHHATTISGARH","3309","DHAMTARI"
"33","CHHATTISGARH","3310","KANKER"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3314","JANJGIR-CHAMPA"
"33","CHHATTISGARH","3321","BEMETARA"
"33","CHHATTISGARH","3322","BALOD"
"33","CHHATTISGARH","3323","KONDAGAON"
"33","CHHATTISGARH","3325","MUNGELI"
"33","CHHATTISGARH","3326","SURAJPUR"
"33","CHHATTISGARH","3328","GAURELA PENDRA MARWAHI"
"33","CHHATTISGARH","3329","SAKTI"
"33","CHHATTISGARH","3331","KHAIRAGARH CHHUIKHADAN GANDAI"
"34","JHARKHAND","3401","RANCHI"
"34","JHARKHAND","3411","DUMKA"
"35","UTTARAKHAND","3508","NAINITAL"
"35","UTTARAKHAND","3512","BAGESHWAR"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3620","Karimnagar"
"36","TELANGANA","3622","Khammam"
"36","TELANGANA","3629","Kamareddy"
"36","TELANGANA","3631","Kumram Bheem(Asifabad)"
"36","TELANGANA","3635","Nagarkurnool"
"37","LADAKH","3707","LEH (LADAKH)"
"01","ANDAMAN AND NICOBAR","0102","NICOBARS"
"01","ANDAMAN AND NICOBAR","0103","NORTH AND MIDDLE ANDAMAN"
"02","ANDHRA PRADESH","0202","VIZIANAGARAM"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0210","CHITTOOR"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"02","ANDHRA PRADESH","0218","NTR"
"03","ARUNACHAL PRADESH","0301","TAWANG"
"03","ARUNACHAL PRADESH","0305","UPPER SUBANSIRI"
"03","ARUNACHAL PRADESH","0306","WEST SIANG"
"03","ARUNACHAL PRADESH","0313","UPPER SIANG"
"03","ARUNACHAL PRADESH","0326","LOWER SIANG"
"04","ASSAM","0407","KAMRUP"
"04","ASSAM","0411","DHEMAJI"
"04","ASSAM","0422","HAILAKANDI"
"04","ASSAM","0427","UDALGURI"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0509","SARAN"
"05","BIHAR","0510","SIWAN"
"05","BIHAR","0515","MUZAFFARPUR"
"05","BIHAR","0516","VAISHALI"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0520","MADHUBANI"
"05","BIHAR","0525","KHAGARIA"
"05","BIHAR","0544","SUPAUL"
"05","BIHAR","0551","ARWAL"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1102","RAJKOT"
"11","GUJARAT","1107","KACHCHH"
"11","GUJARAT","1110","MAHESANA"
"11","GUJARAT","1112","AHMADABAD"
"11","GUJARAT","1114","PANCH MAHALS"
"11","GUJARAT","1118","VALSAD"
"11","GUJARAT","1120","PATAN"
"11","GUJARAT","1121","PORBANDAR"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1211","REWARI"
"12","HARYANA","1218","FATEHABAD"
"13","HIMACHAL PRADESH","1303","HAMIRPUR"
"13","HIMACHAL PRADESH","1304","KANGRA"
"13","HIMACHAL PRADESH","1307","LAHUL AND SPITI"
"14","JAMMU AND KASHMIR","1405","PULWAMA"
"14","JAMMU AND KASHMIR","1409","DODA"
"14","JAMMU AND KASHMIR","1411","POONCH"
"15","KARNATAKA","1502","BENGALURU"
"15","KARNATAKA","1504","BELAGAVI"
"15","KARNATAKA","1511","DAKSHINA KANNADA"
"15","KARNATAKA","1526","UDUPI"
"15","KARNATAKA","1529","RAMANAGARA"
"15","KARNATAKA","1530","Yadgir"
"15","KARNATAKA","1531","VIJAYANAGARA"
"16","KERALA","1602","KANNUR"
"16","KERALA","1604","KOZHIKODE"
"16","KERALA","1605","MALAPPURAM"
"16","KERALA","1608","ERNAKULAM"
"16","KERALA","1609","IDUKKI"
"16","KERALA","1613","KOLLAM"
"16","KERALA","1614","THIRUVANANTHAPURAM"
"17","MADHYA PRADESH","1702","BHIND"
"17","MADHYA PRADESH","1708","CHHATARPUR"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1711","DAMOH"
"17","MADHYA PRADESH","1718","UJJAIN"
"17","MADHYA PRADESH","1719","SHAJAPUR"
"17","MADHYA PRADESH","1736","CHHINDWARA"
"17","MADHYA PRADESH","1746","ANUPPUR"
"18","MAHARASHTRA","1817","PARBHANI"
"18","MAHARASHTRA","1823","AKOLA"
"18","MAHARASHTRA","1828","BHANDARA"
"18","MAHARASHTRA","1830","GADCHIROLI"
"18","MAHARASHTRA","1832","WASHIM"
"20","MANIPUR","2015","PHERZAWL"
"21","MEGHALAYA","2103","WEST KHASI HILLS"
"21","MEGHALAYA","2104","EAST GARO HILLS"
"21","MEGHALAYA","2109","NORTH GARO HILLS"
"21","MEGHALAYA","2110","SOUTH WEST GARO HILLS"
"21","MEGHALAYA","2111","SOUTH WEST KHASI HILLS"
"22","MIZORAM","2206","CHAMPHAI"
"22","MIZORAM","2208","LAWNGTLAI"
"22","MIZORAM","2211","SAITUAL"
"23","NAGALAND","2308","DIMAPUR"
"23","NAGALAND","2310","LONGLENG"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2413","PURI"
"24","ODISHA","2415","JHARSUGUDA"
"24","ODISHA","2420","JAJPUR"
"24","ODISHA","2422","NAYAGARH"
"24","ODISHA","2431","MALKANGIRI"
"26","PUNJAB","2601","GURDASPUR"
"26","PUNJAB","2608","ROPAR"
"26","PUNJAB","2611","BHATINDA"
"26","PUNJAB","2614","NAWANSHAHR"
"26","PUNJAB","2615","MOGA"
"26","PUNJAB","2620","TARN TARAN"
"26","PUNJAB","2622","Pathankot"
"27","RAJASTHAN","2701","SRI GANGANAGAR"
"27","RAJASTHAN","2703","BIKANER"
"27","RAJASTHAN","2704","CHURU"
"27","RAJASTHAN","2710","SAWAI MADHOPUR"
"27","RAJASTHAN","2715","JODHPUR"
"27","RAJASTHAN","2718","JALORE"
"27","RAJASTHAN","2722","TONK"
"27","RAJASTHAN","2732","JHALAWAR"
"29","TAMIL NADU","2902","TIRUVALLUR"
"29","TAMIL NADU","2903","CUDDALORE"
"29","TAMIL NADU","2904","VILLUPURAM"
"29","TAMIL NADU","2913","THANJAVUR"
"29","TAMIL NADU","2920","MADURAI"
"29","TAMIL NADU","2932","TIRUPPUR"
"29","TAMIL NADU","2938","MAYILADUTHURAI"
"31","UTTAR PRADESH","3111","RAMPUR"
"31","UTTAR PRADESH","3118","ALIGARH"
"31","UTTAR PRADESH","3124","BUDAUN"
"31","UTTAR PRADESH","3138","JALAUN"
"31","UTTAR PRADESH","3139","JHANSI"
"31","UTTAR PRADESH","3143","FATEHPUR"
"31","UTTAR PRADESH","3156","MAU"
"31","UTTAR PRADESH","3170","KAUSHAMBI"
"31","UTTAR PRADESH","3172","KUSHI NAGAR"
